Date,Close,Change,Open,High,Low,Volume,Tziros
02/6/2017,1.08,"0,0000%","1,08","1,08","1,06",149.755,"160.533,12"
06/6/2017,1.10,"1,8519%","1,08","1,11","1,07",84.007,"91.546,64"
07/6/2017,1.07,"-2,7273%","1,1","1,1","1,04",141.99,"151.442,69"
08/6/2017,1.05,"-1,8692%","1,06","1,1","1,04",78.458,"83.057,98"
09/6/2017,1.08,"2,8571%","1,07","1,08","1,06",35.409,"38.082,78"
12/6/2017,1.08,"0,0000%","1,1","1,11","1,07",425.91,"463.574,27"
13/6/2017,1.08,"0,0000%","1,09","1,09","1,07",93.063,"100.593,81"
14/6/2017,1.08,"0,0000%","1,08","1,1","1,07",409.004,"441.384,37"
15/6/2017,1.08,"0,0000%","1,07","1,08","1,06",54.162,"57.969,48"
16/6/2017,1.08,"0,0000%","1,09","1,11","1,06",169.296,"184.408,10"
19/6/2017,1.08,"0,0000%","1,08","1,09","1,06",120.474,"129.273,40"
20/6/2017,1.09,"0,9259%","1,08","1,11","1,07",243.874,"267.390,07"
21/6/2017,1.15,"5,5046%","1,1","1,16","1,09",325.501,"367.334,22"
22/6/2017,1.17,"1,7391%","1,16","1,21","1,15",387.485,"458.260,44"
23/6/2017,1.16,"-0,8547%","1,17","1,18","1,14",88.652,"102.521,73"
26/6/2017,1.13,"-2,5862%","1,16","1,16","1,13",71.918,"81.945,56"
27/6/2017,1.16,"2,6549%","1,15","1,16","1,13",104.214,"118.985,99"
28/6/2017,1.21,"4,3103%","1,16","1,22","1,16",414.827,"498.269,32"
29/6/2017,1.20,"-0,8264%","1,22","1,23","1,19",237.517,"285.262,98"
30/6/2017,1.20,"0,0000%","1,2","1,22","1,19",124.384,"149.741,73"
03/7/2017,1.25,"4,1667%","1,19","1,26","1,19",340.129,"419.903,20"
04/7/2017,1.28,"2,4000%","1,27","1,29","1,25",411.383,"523.525,89"
05/7/2017,1.31,"2,3438%","1,27","1,31","1,26",678.941,"876.253,32"
06/7/2017,1.27,"-3,0534%","1,3","1,33","1,26",450.256,"577.191,49"
07/7/2017,1.32,"3,9370%","1,27","1,35","1,27",694.511,"919.146,08"
10/7/2017,1.28,"-3,0303%","1,3","1,33","1,28",287.511,"374.154,15"
11/7/2017,1.27,"-0,7813%","1,29","1,3","1,26",321.908,"412.684,37"
12/7/2017,1.26,"-0,7874%","1,28","1,28","1,24",189.977,"238.277,56"
13/7/2017,1.25,"-0,7937%","1,26","1,26","1,23",190.035,"237.460,26"
14/7/2017,1.29,"3,2000%","1,27","1,29","1,27",189.868,"244.082,35"
17/7/2017,1.35,"4,6512%","1,3","1,37","1,27",459.583,"613.220,34"
18/7/2017,1.31,"-2,9630%","1,35","1,37","1,3",420.863,"562.874,91"
19/7/2017,1.34,"2,2901%","1,32","1,35","1,31",370.749,"495.043,70"
20/7/2017,1.34,"0,0000%","1,34","1,37","1,34",413.884,"559.871,85"
21/7/2017,1.33,"-0,7463%","1,35","1,35","1,32",113.681,"151.653,86"
24/7/2017,1.32,"-0,7519%","1,32","1,34","1,31",128.06,"169.337,16"
25/7/2017,1.27,"-3,7879%","1,32","1,33","1,26",149.657,"193.263,16"
26/7/2017,1.23,"-3,1496%","1,27","1,28","1,21",304.026,"377.440,12"
27/7/2017,1.22,"-0,8130%","1,24","1,25","1,22",202.501,"249.853,03"
28/7/2017,1.21,"-0,8197%","1,22","1,23","1,19",156.732,"190.207,79"
31/7/2017,1.18,"-2,4793%","1,21","1,21","1,16",140.527,"165.819,52"
01/8/2017,1.20,"1,6949%","1,16","1,21","1,16",170.36,"203.479,83"
02/8/2017,1.23,"2,5000%","1,21","1,23","1,2",172.596,"209.749,06"
03/8/2017,1.25,"1,6260%","1,23","1,25","1,21",324.261,"398.738,97"
04/8/2017,1.25,"0,0000%","1,25","1,28","1,25",286.197,"360.178,18"
07/8/2017,1.25,"0,0000%","1,25","1,26","1,24",272.375,"340.249,37"
08/8/2017,1.27,"1,6000%","1,25","1,27","1,24",436.05,"545.502,73"
09/8/2017,1.26,"-0,7874%","1,26","1,26","1,22",252.375,"315.241,15"
10/8/2017,1.24,"-1,5873%","1,24","1,26","1,23",21.859,"27.174,78"
11/8/2017,1.22,"-1,6129%","1,23","1,25","1,21",211.413,"256.878,59"
14/8/2017,1.24,"1,6393%","1,21","1,24","1,2",139.844,"170.560,79"
16/8/2017,1.23,"-0,8065%","1,22","1,24","1,22",242.43,"299.632,33"
17/8/2017,1.21,"-1,6260%","1,24","1,26","1,21",128.404,"159.101,60"
18/8/2017,1.21,"0,0000%","1,24","1,24","1,2",91.278,"110.590,70"
21/8/2017,1.21,"0,0000%","1,23","1,24","1,21",138.597,"168.325,51"
22/8/2017,1.21,"0,0000%","1,2","1,21","1,2",64.156,"77.029,13"
23/8/2017,1.20,"-0,8264%","1,21","1,21","1,19",82.03,"98.265,61"
24/8/2017,1.20,"0,0000%","1,2","1,2","1,19",72.644,"87.003,70"
25/8/2017,1.18,"-1,6667%","1,2","1,2","1,16",112.785,"133.273,50"
28/8/2017,1.26,"6,7797%","1,19","1,28","1,19",545.677,"676.806,39"
29/8/2017,1.26,"0,0000%","1,25","1,28","1,23",321.908,"403.897,19"
30/8/2017,1.27,"0,7937%","1,26","1,31","1,26",359.174,"459.489,86"
31/8/2017,1.23,"-3,1496%","1,27","1,28","1,23",119.078,"147.334,75"
01/9/2017,1.23,"0,0000%","1,22","1,26","1,2",323.333,"398.575,52"
04/9/2017,1.20,"-2,4390%","1,23","1,23","1,19",83.092,"99.171,64"
05/9/2017,1.18,"-1,6667%","1,2","1,2","1,18",128.438,"152.121,10"
06/9/2017,1.20,"1,6949%","1,2","1,2","1,17",129.009,"152.791,95"
07/9/2017,1.18,"-1,6667%","1,2","1,2","1,17",207.655,"245.274,13"
08/9/2017,1.15,"-2,5424%","1,18","1,18","1,13",204.874,"236.972,44"
11/9/2017,1.16,"0,8696%","1,15","1,19","1,14",538.024,"628.777,52"
12/9/2017,1.14,"-1,7241%","1,16","1,16","1,14",192.514,"221.525,74"
13/9/2017,1.16,"1,7544%","1,14","1,16","1,12",243.542,"278.315,80"
14/9/2017,1.12,"-3,4483%","1,17","1,17","1,11",97.539,"110.383,98"
15/9/2017,1.11,"-0,8929%","1,11","1,12","1,09",156.637,"172.596,10"
18/9/2017,1.06,"-4,5045%","1,1","1,13","1,06",184.132,"200.296,01"
19/9/2017,1.14,"7,5472%","1,06","1,14","1,05",350.982,"384.970,80"
20/9/2017,1.11,"-2,6316%","1,16","1,17","1,07",537.305,"607.116,85"
21/9/2017,1.12,"0,9009%","1,11","1,14","1,11",102.679,"115.416,81"
22/9/2017,1.13,"0,8929%","1,13","1,14","1,1",83.121,"92.983,14"
25/9/2017,1.09,"-3,5398%","1,12","1,13","1,06",191.647,"209.871,84"
26/9/2017,1.12,"2,7523%","1,09","1,12","1,05",96.661,"104.593,36"
27/9/2017,1.11,"-0,8929%","1,1","1,12","1,09",67.053,"73.949,50"
28/9/2017,1.13,"1,8018%","1,13","1,14","1,11",54.737,"61.578,17"
29/9/2017,1.11,"-1,7699%","1,14","1,14","1,11",28.459,"31.894,62"
02/10/2017,1.11,"0,0000%","1,11","1,12","1,09",23.486,"25.943,15"
03/10/2017,1.14,"2,7027%","1,11","1,14","1,1",56.854,"63.905,70"
04/10/2017,1.16,"1,7544%","1,14","1,17","1,12",224.707,"258.621,12"
05/10/2017,1.13,"-2,5862%","1,17","1,19","1,12",242.964,"281.914,92"
06/10/2017,1.13,"0,0000%","1,14","1,14","1,12",26.017,"29.248,74"
09/10/2017,1.14,"0,8850%","1,13","1,15","1,13",62.72,"71.123,77"
10/10/2017,1.14,"0,0000%","1,11","1,14","1,11",67.25,"76.023,03"
11/10/2017,1.12,"-1,7544%","1,14","1,14","1,12",109.002,"122.934,87"
12/10/2017,1.14,"1,7857%","1,14","1,14","1,12",68.055,"77.083,89"
13/10/2017,1.15,"0,8772%","1,14","1,16","1,13",139.099,"159.216,78"
16/10/2017,1.14,"-0,8696%","1,15","1,17","1,13",244.612,"280.697,14"
17/10/2017,1.12,"-1,7544%","1,12","1,14","1,11",99.456,"111.033,85"
18/10/2017,1.11,"-0,8929%","1,12","1,13","1,1",387.898,"430.396,76"
19/10/2017,1.08,"-2,7027%","1,09","1,11","1,06",185.174,"199.520,04"
20/10/2017,1.08,"0,0000%","1,07","1,1","1,07",72.632,"78.501,57"
23/10/2017,1.07,"-0,9259%","1,08","1,08","1,06",76.083,"81.160,41"
24/10/2017,1.06,"-0,9346%","1,08","1,09","1,06",107.969,"115.397,62"
25/10/2017,1.06,"0,0000%","1,07","1,07","1,05",212.769,"224.658,62"
26/10/2017,1.06,"0,0000%","1,07","1,07","1,05",62.564,"66.583,18"
27/10/2017,1.06,"0,0000%","1,07","1,08","1,06",48.399,"51.685,73"
30/10/2017,1.05,"-0,9434%","1,08","1,08","1,03",72.886,"76.413,79"
31/10/2017,1.07,"1,9048%","1,06","1,08","1,04",128.581,"135.990,77"
01/11/2017,1.08,"0,9346%","1,07","1,09","1,07",104.669,"113.197,92"
02/11/2017,1.07,"-0,9259%","1,08","1,08","1,06",27.896,"29.948,82"
03/11/2017,1.11,"3,7383%","1,07","1,11","1,07",168.983,"184.909,88"
06/11/2017,1.11,"0,0000%","1,11","1,12","1,07",104.949,"114.864,72"
07/11/2017,1.11,"0,0000%","1,12","1,12","1,09",118.41,"131.273,76"
08/11/2017,1.09,"-1,8018%","1,12","1,12","1,08",52.305,"56.777,50"
09/11/2017,1.08,"-0,9174%","1,07","1,1","1,07",139.172,"150.887,04"
10/11/2017,1.08,"0,0000%","1,09","1,1","1,07",53.742,"57.910,19"
13/11/2017,1.05,"-2,7778%","1,09","1,09","1,03",94.1,"99.577,73"
14/11/2017,1.04,"-0,9524%","1,05","1,09","1,03",145.512,"153.626,10"
15/11/2017,1.01,"-2,8846%","1,03","1,05",1,182.394,"185.697,75"
16/11/2017,1.00,"-0,9901%","1,02","1,02",984,204.279,"204.679,74"
17/11/2017,1.00,"-0,3000%","0,99","1,01",982,91.395,"90.634,45"
20/11/2017,1.00,"0,3009%",983,"1,01",975,218.281,"216.734,92"
21/11/2017,1.01,"1,0000%","0,99","1,02",988,118.998,"119.190,47"
22/11/2017,1.04,"2,9703%","1,02","1,04","1,01",202.864,"207.014,92"
23/11/2017,1.05,"0,9615%","1,04","1,05","1,03",96.8,"100.809,38"
24/11/2017,1.05,"0,0000%","1,05","1,06","1,04",181.771,"189.440,07"
27/11/2017,1.06,"0,9524%","1,05","1,07","1,04",83.651,"87.959,11"
28/11/2017,1.07,"0,9434%","1,04","1,09","1,04",269.798,"288.533,51"
29/11/2017,1.07,"0,0000%","1,07","1,09","1,06",218.701,"234.561,45"
30/11/2017,1.07,"0,0000%","1,07","1,08","1,04",85.3,"90.255,65"
01/12/2017,1.08,"0,9346%","1,08","1,08","1,06",104.227,"111.422,32"
04/12/2017,1.08,"0,0000%","1,08","1,08","1,06",189.652,"203.288,85"
05/12/2017,1.07,"-0,9259%","1,07","1,08","1,06",68.496,"73.163,87"
06/12/2017,1.02,"-4,6729%","1,08","1,08","1,01",239.406,"248.063,32"
07/12/2017,1.04,"1,9608%","1,06","1,07","1,03",286.107,"299.478,54"
08/12/2017,1.04,"0,0000%","1,05","1,06","1,02",579.096,"607.080,94"
11/12/2017,1.02,"-1,9231%","1,04","1,04","1,01",111.396,"114.474,07"
12/12/2017,1.04,"2,1569%","1,01","1,05","1,01",172.251,"178.346,80"
13/12/2017,1.05,"0,5758%",1022,1048,1022,90.86,"94.685,00"
14/12/2017,1.06,"1,1450%","1,06","1,06","1,04",214.103,"225.376,58"
15/12/2017,1.02,"-3,3962%","1,06","1,06","1,02",285.402,"296.805,68"
18/12/2017,1.07,"4,4922%",1028,1084,"1,02",383.573,"406.284,96"
19/12/2017,1.06,"-0,5607%","1,07","1,1",1064,978.821,"1.054.375,17"
20/12/2017,1.08,"1,3158%",1062,1084,1062,1.667.608,"1.786.118,78"
21/12/2017,1.10,"2,4119%","1,08",1106,1076,469.436,"514.716,56"
22/12/2017,1.16,"4,8913%","1,1",1166,"1,1",498.602,"570.611,52"
27/12/2017,1.15,"-0,6908%",1158,1178,1146,425.234,"492.511,66"
28/12/2017,1.11,"-3,6522%","1,15","1,15",1096,440.204,"495.098,49"
29/12/2017,1.13,"2,1661%","1,11",1136,1098,370.422,"413.577,51"
02/1/2018,1.17,"3,1802%","1,12","1,17","1,12",440.021,"501.997,59"
03/1/2018,1.17,"0,1712%",1164,1176,1156,311.566,"361.976,11"
04/1/2018,1.19,"1,8803%",1174,1192,1164,444.13,"523.736,70"
05/1/2018,1.20,"1,0067%","1,2","1,23","1,2",726.886,"880.114,34"
08/1/2018,1.22,"0,9967%","1,2","1,22","1,19",614.556,"742.135,53"
09/1/2018,1.20,"-0,9868%",1212,1216,1192,1.104.247,"1.327.766,69"
10/1/2018,1.18,"-1,6611%","1,2","1,22","1,16",4.734.996,"5.678.602,26"
11/1/2018,1.21,"2,0270%",1184,1208,"1,18",724.143,"863.854,82"
12/1/2018,1.26,"4,4702%","1,21",1266,"1,2",1.174.366,"1.445.722,32"
15/1/2018,1.27,"0,3170%","1,26","1,28",1248,896.341,"1.133.653,84"
16/1/2018,1.29,"1,5798%","1,27",1288,1246,1.186.730,"1.501.401,56"
17/1/2018,1.30,"1,0886%","1,29","1,35",1262,2.439.558,"3.156.971,12"
18/1/2018,1.28,"-1,5385%","1,31","1,31",1276,1.257.698,"1.626.270,67"
19/1/2018,1.33,"3,9063%","1,27",1344,"1,27",2.196.184,"2.849.819,83"
22/1/2018,1.36,"2,2556%",1346,1364,"1,33",2.025.174,"2.740.760,78"
23/1/2018,1.34,"-1,6176%",1366,1366,1326,2.167.328,"2.920.463,51"
24/1/2018,1.36,"1,9432%",1338,"1,39",1326,4.472.084,"6.048.477,33"
25/1/2018,1.35,"-1,3196%","1,35",1376,1342,1.476.123,"2.008.139,74"
26/1/2018,1.33,"-1,1887%",1348,"1,35",1326,1.044.348,"1.399.362,74"
29/1/2018,1.36,"2,1053%","1,33",1358,1314,875.536,"1.165.593,66"
30/1/2018,1.37,"0,7364%","1,35",1412,1344,3.081.787,"4.266.819,35"
31/1/2018,1.45,"5,7018%",1362,1458,1354,2.171.720,"3.063.491,68"
01/2/2018,1.48,"2,2130%","1,45","1,5","1,45",2.035.324,"3.010.312,90"
02/2/2018,1.48,"0,1353%",1494,1512,1438,1.460.137,"2.141.983,14"
05/2/2018,1.43,"-3,2432%","1,48","1,48",1394,1.155.004,"1.651.857,28"
06/2/2018,1.42,"-0,5587%","1,37",1424,"1,35",2.140.233,"2.967.557,92"
07/2/2018,1.43,"0,4213%","1,44","1,44","1,42",830.507,"1.189.162,38"
08/2/2018,1.43,"0,0000%","1,43",1456,1426,1.734.785,"2.487.804,90"
09/2/2018,1.39,"-2,7972%","1,4",1426,1386,352.277,"494.219,23"
12/2/2018,1.39,"0,0000%",1406,1418,1382,822.159,"1.153.987,41"
13/2/2018,1.37,"-1,4388%",1394,1394,"1,32",1.425.440,"1.933.571,78"
14/2/2018,1.33,"-2,9197%",1376,1376,"1,31",571.53,"766.328,70"
15/2/2018,1.36,"1,9549%",1346,1366,1346,500.766,"678.543,45"
16/2/2018,1.35,"-0,2950%",1356,1362,"1,34",830.149,"1.120.070,08"
20/2/2018,1.34,"-0,7396%",1352,1352,1336,216.481,"290.472,33"
21/2/2018,1.40,"4,3219%",1342,"1,4",1338,628.816,"860.660,32"
22/2/2018,1.40,"0,0000%","1,4","1,41",1388,874.342,"1.225.183,30"
23/2/2018,1.41,"0,8571%","1,41",1412,1392,424.965,"595.687,54"
26/2/2018,1.39,"-1,4164%","1,4","1,41",1392,548.787,"768.440,03"
27/2/2018,1.36,"-2,5862%",1392,1398,1336,553.046,"757.587,97"
28/2/2018,1.34,"-1,1799%",1354,1362,"1,34",257.973,"347.639,31"
01/3/2018,1.36,"1,6418%",1346,1368,1336,327.223,"441.369,26"
02/3/2018,1.33,"-2,4963%","1,34",1362,"1,32",223.656,"298.678,60"
05/3/2018,1.29,"-3,1627%","1,33",1338,1262,430.563,"557.399,97"
06/3/2018,1.27,"-1,3997%",1294,"1,31",1258,239.359,"306.896,94"
07/3/2018,1.23,"-2,9968%",1268,1268,1218,501.218,"624.806,13"
08/3/2018,1.25,"1,9512%","1,23",1256,1214,442.853,"547.411,84"
09/3/2018,1.27,"0,9569%","1,27",1272,"1,25",336.374,"424.978,96"
12/3/2018,1.28,"1,2638%",1276,1296,1264,525.827,"676.288,16"
13/3/2018,1.29,"0,3120%",1296,1298,1274,270.058,"347.656,29"
14/3/2018,1.30,"0,9331%",1286,"1,3",1268,578.988,"743.434,36"
15/3/2018,1.28,"-1,0786%",1284,1304,1268,267.304,"344.609,43"
16/3/2018,1.28,"-0,3115%",1274,1288,"1,26",264.423,"336.246,05"
19/3/2018,1.24,"-3,1250%",1254,1274,"1,23",205.598,"256.584,11"
20/3/2018,1.23,"-0,8065%",1242,"1,25","1,22",571.088,"709.195,88"
21/3/2018,1.21,"-1,3008%","1,24","1,24",1208,319.66,"391.251,26"
22/3/2018,1.19,"-1,6474%",1218,1224,1192,428.613,"514.885,91"
23/3/2018,1.20,"0,5025%",1182,"1,2",1176,293.288,"348.645,35"
26/3/2018,1.21,"0,8333%",1196,1216,1196,219.206,"264.354,07"
27/3/2018,1.20,"-0,4959%",1228,1228,1204,179.229,"217.521,03"
28/3/2018,1.18,"-1,9934%",1194,1208,1178,106.006,"125.569,60"
29/3/2018,1.15,"-2,5424%",1188,1188,"1,12",316.91,"365.237,26"
03/4/2018,1.09,"-5,2174%","1,15","1,15","1,07",327.625,"358.621,21"
04/4/2018,1.06,"-2,7523%","1,09","1,1","1,06",322.716,"347.717,16"
05/4/2018,1.08,"1,8868%",1066,1106,"1,05",387.986,"420.078,30"
10/4/2018,1.11,"2,7778%","1,11","1,11",1084,225.749,"248.555,83"
11/4/2018,1.08,"-2,8829%",1094,1106,1064,260.777,"283.536,57"
12/4/2018,1.13,"4,8237%",1074,1138,"1,07",508.628,"564.773,26"
13/4/2018,1.16,"3,0088%",1128,1174,1128,375.095,"436.903,76"
16/4/2018,1.20,"2,9210%","1,16",1198,1154,601.436,"711.378,50"
17/4/2018,1.20,"0,5008%","1,2",1206,1176,662.735,"795.465,33"
18/4/2018,1.19,"-0,9967%",1202,1206,1182,718.967,"861.347,55"
19/4/2018,1.18,"-1,3423%",1172,1194,1172,323.314,"382.832,15"
20/4/2018,1.18,"0,1701%","1,18",1188,1166,419.036,"492.731,63"
23/4/2018,1.19,"1,1885%",1196,1214,"1,19",653.892,"787.419,13"
24/4/2018,1.18,"-0,6711%",1192,1206,"1,18",367.182,"437.081,97"
25/4/2018,1.17,"-1,5203%",1176,"1,19",1166,328.043,"385.205,10"
26/4/2018,1.17,"0,5146%",1162,1178,"1,16",215.035,"251.179,67"
27/4/2018,1.18,"0,8532%","1,18",1202,"1,17",480.289,"569.606,33"
30/4/2018,1.18,"0,1692%","1,19",1194,1174,220.528,"261.093,31"
02/5/2018,1.16,"-1,6892%",1172,1184,1164,202.206,"237.062,41"
03/5/2018,1.15,"-1,2027%","1,16",1168,1144,278.703,"322.267,40"
04/5/2018,1.05,"-8,6957%","1,14","1,15","1,04",607.736,"662.269,82"
07/5/2018,0.98,"-6,6667%","1,05",1058,974,1.115.619,"1.130.267,80"
08/5/2018,0.88,"-10,2041%",983,1,686,3.212.811,"2.610.588,27"
09/5/2018,0.92,"4,0909%","0,95","0,95","0,89",1.100.951,"1.015.853,53"
10/5/2018,0.88,"-3,4934%",916,921,"0,88",644.821,"580.234,19"
11/5/2018,0.92,"3,5068%",897,939,887,808.187,"740.820,35"
14/5/2018,0.91,"-0,8743%",914,942,889,824.326,"757.759,01"
15/5/2018,0.93,"2,8666%",996,996,933,1.913.935,"1.856.687,52"
16/5/2018,0.94,"1,1790%",933,959,918,1.746.187,"1.639.686,79"
17/5/2018,0.99,"5,1907%","0,95",999,945,961.011,"946.241,69"
18/5/2018,0.97,"-1,9134%",993,1018,974,722.624,"714.513,44"
21/5/2018,0.96,"-1,8480%","0,98",991,956,490.223,"475.699,32"
22/5/2018,0.95,"-0,8368%","0,96",969,946,734.627,"701.442,43"
23/5/2018,0.92,"-2,9536%",944,944,"0,92",389.377,"363.018,90"
24/5/2018,0.88,"-4,3478%","0,92",926,"0,88",932.508,"835.870,95"
25/5/2018,0.84,"-5,1136%",883,885,835,960.569,"838.105,55"
29/5/2018,0.82,"-1,7964%","0,84","0,84",756,1.053.815,"838.481,01"
30/5/2018,0.93,"13,1707%","0,82",937,811,1.251.587,"1.098.534,59"
31/5/2018,0.95,"2,1552%",928,975,913,943.941,"884.260,80"
01/6/2018,0.97,"1,7932%",956,977,942,1.016.454,"981.941,35"
04/6/2018,0.99,"2,1762%",971,"0,99",955,663.019,"644.481,24"
05/6/2018,0.99,"-0,1014%",994,1,975,687.494,"677.016,23"
06/6/2018,0.98,"-0,5076%",995,999,"0,97",692.649,"684.732,89"
07/6/2018,1.00,"1,8367%","0,99","1,01",987,964.544,"958.997,20"
08/6/2018,0.97,"-3,1062%",1,"1,01",964,825.456,"811.393,39"
11/6/2018,0.98,"0,8273%",972,985,957,670.637,"650.216,63"
12/6/2018,0.98,"0,5128%","0,98",991,"0,97",783.905,"770.093,98"
13/6/2018,1.01,"3,4694%",987,1028,978,669.059,"674.252,79"
14/6/2018,1.09,"7,4951%",1014,1098,1014,1.115.942,"1.171.851,73"
15/6/2018,1.11,"1,6514%",1074,"1,12","1,07",575.033,"627.437,87"
18/6/2018,1.11,"0,3610%",1104,1134,"1,08",516.956,"573.083,12"
19/6/2018,1.07,"-3,4173%",1112,1112,1074,535.218,"580.922,35"
20/6/2018,1.07,"-0,1862%","1,09",1092,"1,06",563.921,"605.340,36"
21/6/2018,1.08,"0,3731%",1072,1098,"1,06",561.348,"607.237,87"
22/6/2018,1.07,"-0,5576%",1098,1106,1056,635.878,"682.565,61"
25/6/2018,1.04,"-2,9907%",1042,1072,1026,651.732,"684.141,93"
26/6/2018,0.98,"-5,4913%",1048,"1,06",981,831.804,"838.238,35"
27/6/2018,1.00,"1,8349%",1,1018,987,489.056,"488.987,04"
28/6/2018,0.97,"-3,1031%",986,995,"0,95",428.559,"414.513,70"
29/6/2018,0.99,"2,0661%","0,98",994,937,429.533,"411.035,94"
02/7/2018,0.96,"-2,4291%",988,988,954,630.756,"608.212,93"
03/7/2018,0.97,"0,7261%",967,"0,98",954,468.122,"453.449,15"
04/7/2018,0.93,"-4,1195%",971,977,931,620.648,"590.963,73"
05/7/2018,0.89,"-4,2965%",915,935,884,584.253,"527.347,17"
06/7/2018,0.86,"-3,4792%","0,88","0,9","0,86",743.888,"654.684,68"
09/7/2018,0.86,"0,3488%","0,86",876,849,543.668,"468.443,50"
10/7/2018,0.90,"4,7509%",855,909,855,453.117,"400.646,49"
11/7/2018,0.91,"0,6637%","0,89",923,888,385.449,"349.555,04"
12/7/2018,0.92,"0,7692%",904,927,892,417.453,"380.191,31"
13/7/2018,0.91,"-1,1996%","0,92",931,906,227.564,"208.968,44"
16/7/2018,0.94,"3,2009%",918,936,891,407.356,"373.405,23"
17/7/2018,0.94,"0,0000%",936,945,928,312.992,"292.498,19"
18/7/2018,0.94,"0,0000%",914,941,914,473.284,"443.185,76"
19/7/2018,0.94,"0,0000%",939,"0,94",919,221.637,"206.097,35"
20/7/2018,0.91,"-2,3529%",939,"0,94",907,203.516,"185.826,67"
23/7/2018,0.87,"-4,7097%",905,916,"0,87",353.716,"316.010,88"
24/7/2018,0.87,"-0,5747%","0,88",888,"0,86",434.454,"379.418,42"
25/7/2018,0.83,"-4,2775%",877,877,828,666.217,"568.353,14"
26/7/2018,0.78,"-5,5556%",828,848,776,685.508,"551.389,00"
27/7/2018,0.70,"-10,4859%",784,793,651,1.259.808,"915.370,46"
30/7/2018,0.70,"-0,4286%","0,72",734,"0,68",1.631.721,"1.158.582,47"
31/7/2018,0.69,"-0,8608%",709,715,684,523.198,"364.409,18"
01/8/2018,0.70,"1,3025%","0,7",705,689,634.292,"441.619,85"
02/8/2018,0.74,"6,2857%",698,744,693,1.634.421,"1.173.902,95"
03/8/2018,0.78,"4,1667%","0,74",788,"0,74",809.288,"622.866,00"
06/8/2018,0.76,"-1,8065%","0,78",786,757,626.892,"480.456,74"
07/8/2018,0.77,"0,9198%",774,776,756,462.362,"352.549,26"
08/8/2018,0.80,"3,6458%",768,808,765,647.774,"509.297,79"
09/8/2018,0.80,"-0,1256%",799,803,787,431.793,"343.439,36"
10/8/2018,0.77,"-2,8931%",795,796,772,288.678,"227.808,88"
13/8/2018,0.71,"-7,5130%",756,767,701,350.774,"253.509,16"
14/8/2018,0.71,"-0,5602%",715,725,708,449.012,"321.784,05"
16/8/2018,0.70,"-1,5493%","0,71",716,685,432.001,"304.501,64"
17/8/2018,0.69,"-1,8598%","0,7",721,686,358.796,"252.904,96"
20/8/2018,0.70,"1,6035%",698,712,693,180.611,"125.962,65"
21/8/2018,0.69,"-1,2912%",717,717,675,361.157,"249.141,37"
22/8/2018,0.74,"6,8314%",698,"0,75",671,472.285,"334.945,97"
23/8/2018,0.72,"-2,3129%","0,74",744,718,651.267,"474.251,76"
24/8/2018,0.71,"-1,6713%",717,"0,72",706,361.601,"258.359,25"
27/8/2018,0.74,"4,1076%",706,738,"0,7",410.127,"298.175,25"
28/8/2018,0.76,"2,8571%",744,776,"0,74",1.083.053,"824.256,92"
29/8/2018,0.76,"0,6614%",766,768,746,573.12,"433.067,87"
30/8/2018,0.73,"-4,4678%",761,774,727,550.46,"415.730,04"
31/8/2018,0.74,"1,6506%","0,72",745,716,380.251,"278.677,60"
03/9/2018,0.79,"6,2246%",738,794,738,581.09,"445.774,89"
04/9/2018,0.80,"1,5287%",793,807,778,567.491,"448.747,17"
05/9/2018,0.81,"1,2547%",798,813,783,593.327,"474.108,77"
06/9/2018,0.76,"-6,0719%",806,807,758,654.899,"517.878,44"
07/9/2018,0.73,"-3,4301%",765,773,"0,73",326.821,"245.594,27"
10/9/2018,0.73,"-0,4098%",732,775,729,505.26,"373.926,93"
11/9/2018,0.71,"-2,6063%",738,746,"0,71",250.671,"182.902,43"
12/9/2018,0.67,"-5,3521%",722,722,672,363.472,"254.316,40"
13/9/2018,0.60,"-10,7143%",679,679,574,791.969,"500.463,70"
14/9/2018,0.57,"-5,0000%","0,6",617,"0,55",912.506,"530.453,15"
17/9/2018,0.58,"2,4561%",555,605,536,742.704,"429.704,64"
18/9/2018,0.64,"10,1027%",587,647,585,549.068,"341.935,03"
19/9/2018,0.63,"-2,7994%",658,658,625,503.306,"320.248,84"
20/9/2018,0.62,"-1,6000%",625,628,601,290.146,"178.563,97"
21/9/2018,0.67,"8,1301%",611,669,611,431.84,"281.493,23"
24/9/2018,0.64,"-3,6090%","0,66",665,629,347.235,"221.954,58"
25/9/2018,0.67,"3,7441%","0,65",674,645,310.489,"205.485,46"
26/9/2018,0.69,"4,2105%","0,68",698,677,525.886,"359.247,88"
27/9/2018,0.69,"0,1443%",681,"0,7",681,145.649,"100.773,23"
28/9/2018,0.69,"-0,5764%",707,717,664,594.832,"417.716,36"
01/10/2018,0.70,"0,8696%",691,702,689,135.36,"94.270,43"
02/10/2018,0.67,"-3,7356%",692,692,669,190.445,"129.591,39"
03/10/2018,0.64,"-4,4776%","0,68","0,68","0,62",282.175,"181.623,26"
04/10/2018,0.65,"1,2500%","0,64",659,"0,64",237.161,"153.608,42"
05/10/2018,0.64,"-2,0062%","0,65",653,619,219.203,"139.151,48"
08/10/2018,0.60,"-5,0394%",618,618,589,369.827,"221.459,48"
09/10/2018,0.62,"2,6534%","0,61",626,572,459.184,"273.891,83"
