date,close,open,high,low,volume,change
21-Feb-17,2365.38,"2,354.91","2,366.71","2,354.91",-,0.60%
22-Feb-17,2362.82,"2,361.11","2,365.13","2,358.34",-,-0.11%
23-Feb-17,2363.81,"2,367.50","2,368.26","2,355.09",-,0.04%
24-Feb-17,2367.34,"2,355.73","2,367.34","2,352.87",-,0.15%
27-Feb-17,2369.75,"2,365.23","2,371.54","2,361.87",-,0.10%
28-Feb-17,2363.64,"2,366.08","2,367.79","2,358.96",-,-0.26%
1-Mar-17,2395.96,"2,380.13","2,400.98","2,380.13",-,1.37%
2-Mar-17,2381.92,"2,394.75","2,394.75","2,380.17",-,-0.59%
3-Mar-17,2383.12,"2,380.92","2,383.89","2,375.39",-,0.05%
6-Mar-17,2375.31,"2,375.23","2,378.80","2,367.98",-,-0.33%
7-Mar-17,2368.39,"2,370.74","2,375.12","2,365.51",-,-0.29%
8-Mar-17,2362.98,"2,369.81","2,373.09","2,361.01",-,-0.23%
9-Mar-17,2364.87,"2,363.49","2,369.08","2,354.54",-,0.08%
10-Mar-17,2372.60,"2,372.52","2,376.86","2,363.04",-,0.33%
13-Mar-17,2373.47,"2,371.56","2,374.42","2,368.52",-,0.04%
14-Mar-17,2365.45,"2,368.55","2,368.55","2,358.18",-,-0.34%
15-Mar-17,2385.26,"2,370.34","2,390.01","2,368.94",-,0.84%
16-Mar-17,2381.38,"2,387.71","2,388.10","2,377.18",-,-0.16%
17-Mar-17,2378.25,"2,383.71","2,385.71","2,377.64",-,-0.13%
20-Mar-17,2373.47,"2,378.24","2,379.55","2,369.66",-,-0.20%
21-Mar-17,2344.02,"2,379.32","2,381.93","2,341.90",-,-1.24%
22-Mar-17,2348.45,"2,343.00","2,351.81","2,336.45",-,0.19%
23-Mar-17,2345.96,"2,345.97","2,358.92","2,342.13",-,-0.11%
24-Mar-17,2343.98,"2,350.42","2,356.22","2,335.74",-,-0.08%
27-Mar-17,2341.59,"2,329.11","2,344.90","2,322.25",-,-0.10%
28-Mar-17,2358.57,"2,339.79","2,363.78","2,337.63",-,0.73%
29-Mar-17,2361.13,"2,356.54","2,363.36","2,352.94",-,0.11%
30-Mar-17,2368.06,"2,361.31","2,370.42","2,358.58",-,0.29%
31-Mar-17,2362.72,"2,364.82","2,370.35","2,362.60",-,-0.23%
3-Apr-17,2358.84,"2,362.34","2,365.87","2,344.73",-,-0.16%
4-Apr-17,2360.16,"2,354.76","2,360.53","2,350.72",-,0.06%
5-Apr-17,2352.95,"2,366.59","2,378.36","2,350.52",-,-0.31%
6-Apr-17,2357.49,"2,353.79","2,364.16","2,348.90",-,0.19%
7-Apr-17,2355.54,"2,356.59","2,363.76","2,350.74",-,-0.08%
10-Apr-17,2357.16,"2,357.16","2,366.37","2,351.50",-,0.07%
11-Apr-17,2353.78,"2,353.92","2,355.22","2,337.25",-,-0.14%
12-Apr-17,2344.93,"2,352.15","2,352.72","2,341.18",-,-0.38%
13-Apr-17,2328.95,"2,341.98","2,348.26","2,328.95",-,-0.68%
17-Apr-17,2349.01,"2,332.62","2,349.14","2,332.51",-,0.86%
18-Apr-17,2342.19,"2,342.53","2,348.35","2,334.54",-,-0.29%
19-Apr-17,2338.17,"2,346.79","2,352.63","2,335.05",-,-0.17%
20-Apr-17,2355.84,"2,342.69","2,361.37","2,340.91",-,0.76%
21-Apr-17,2348.69,"2,354.74","2,356.18","2,344.51",-,-0.30%
24-Apr-17,2374.15,"2,370.33","2,376.98","2,369.19",-,1.08%
25-Apr-17,2388.61,"2,381.51","2,392.48","2,381.15",-,0.61%
26-Apr-17,2387.45,"2,388.98","2,398.16","2,386.76",-,-0.05%
27-Apr-17,2388.77,"2,389.70","2,392.10","2,382.68",-,0.06%
28-Apr-17,2384.20,"2,393.68","2,393.68","2,382.36",-,-0.19%
1-May-17,2388.33,"2,388.50","2,394.49","2,384.83",-,0.17%
2-May-17,2391.17,"2,391.05","2,392.93","2,385.82",-,0.12%
3-May-17,2388.13,"2,386.50","2,389.82","2,379.75",-,-0.13%
4-May-17,2389.52,"2,389.79","2,391.43","2,380.35",-,0.06%
5-May-17,2399.29,"2,392.37","2,399.29","2,389.38",-,0.41%
8-May-17,2399.38,"2,399.94","2,401.36","2,393.92",-,0.00%
9-May-17,2396.92,"2,401.58","2,403.87","2,392.44",-,-0.10%
10-May-17,2399.63,"2,396.79","2,399.74","2,392.79",-,0.11%
11-May-17,2394.44,"2,394.84","2,395.72","2,381.74",-,-0.22%
12-May-17,2390.90,"2,392.44","2,392.44","2,387.19",-,-0.15%
15-May-17,2402.32,"2,393.98","2,404.05","2,393.94",-,0.48%
16-May-17,2400.67,"2,404.55","2,405.77","2,396.05",-,-0.07%
17-May-17,2357.03,"2,382.95","2,384.87","2,356.21",-,-1.82%
18-May-17,2365.72,"2,354.69","2,375.74","2,352.72",-,0.37%
19-May-17,2381.73,"2,371.37","2,389.06","2,370.43",-,0.68%
22-May-17,2394.02,"2,387.21","2,395.46","2,386.92",-,0.52%
23-May-17,2398.42,"2,397.04","2,400.85","2,393.88",-,0.18%
24-May-17,2404.39,"2,401.41","2,405.58","2,397.99",-,0.25%
25-May-17,2415.07,"2,409.54","2,418.71","2,408.01",-,0.44%
26-May-17,2415.82,"2,414.50","2,416.68","2,412.20",-,0.03%
30-May-17,2412.91,"2,411.67","2,415.26","2,409.43",-,-0.12%
31-May-17,2411.80,"2,415.63","2,415.99","2,403.59",-,-0.05%
1-Jun-17,2430.06,"2,415.65","2,430.06","2,413.54",-,0.76%
2-Jun-17,2439.07,"2,431.28","2,440.23","2,427.71",-,0.37%
5-Jun-17,2436.10,"2,437.83","2,439.55","2,434.32",-,-0.12%
6-Jun-17,2429.33,"2,431.92","2,436.21","2,428.12",-,-0.28%
7-Jun-17,2433.14,"2,432.03","2,435.28","2,424.75",-,0.16%
8-Jun-17,2433.79,"2,434.27","2,439.27","2,427.94",-,0.03%
9-Jun-17,2431.77,"2,436.39","2,446.20","2,415.70",-,-0.08%
12-Jun-17,2429.39,"2,425.88","2,430.38","2,419.97",-,-0.10%
13-Jun-17,2440.35,"2,434.15","2,441.49","2,431.28",-,0.45%
14-Jun-17,2437.92,"2,443.75","2,443.75","2,428.34",-,-0.10%
15-Jun-17,2432.46,"2,424.14","2,433.95","2,418.53",-,-0.22%
16-Jun-17,2433.15,"2,431.24","2,433.15","2,422.88",-,0.03%
19-Jun-17,2453.46,"2,442.55","2,453.82","2,441.79",-,0.83%
20-Jun-17,2437.03,"2,450.66","2,450.66","2,436.60",-,-0.67%
21-Jun-17,2435.61,"2,439.31","2,442.23","2,430.74",-,-0.06%
22-Jun-17,2434.50,"2,437.40","2,441.62","2,433.27",-,-0.05%
23-Jun-17,2438.30,"2,434.65","2,441.40","2,431.11",-,0.16%
26-Jun-17,2439.07,"2,443.32","2,450.42","2,437.03",-,0.03%
27-Jun-17,2419.38,"2,436.34","2,440.15","2,419.38",-,-0.81%
28-Jun-17,2440.69,"2,428.70","2,442.97","2,428.02",-,0.88%
29-Jun-17,2419.70,"2,442.38","2,442.73","2,405.70",-,-0.86%
30-Jun-17,2423.41,"2,429.20","2,432.71","2,421.65",-,0.15%
3-Jul-17,2429.01,"2,431.39","2,439.17","2,428.69",-,0.23%
5-Jul-17,2432.54,"2,430.78","2,434.90","2,422.05",-,0.15%
6-Jul-17,2409.75,"2,423.44","2,424.28","2,407.70",-,-0.94%
7-Jul-17,2425.18,"2,413.52","2,426.92","2,413.52",-,0.64%
10-Jul-17,2427.43,"2,424.51","2,432.00","2,422.27",-,0.09%
11-Jul-17,2425.53,"2,427.35","2,429.30","2,412.79",-,-0.08%
12-Jul-17,2443.25,"2,435.75","2,445.76","2,435.75",-,0.73%
13-Jul-17,2447.83,"2,444.99","2,449.32","2,441.69",-,0.19%
14-Jul-17,2459.27,"2,449.16","2,463.54","2,446.69",-,0.47%
17-Jul-17,2459.14,"2,459.50","2,462.82","2,457.16",-,-0.01%
18-Jul-17,2460.61,"2,455.88","2,460.92","2,450.34",-,0.06%
19-Jul-17,2473.83,"2,463.85","2,473.83","2,463.85",-,0.54%
20-Jul-17,2473.45,"2,475.56","2,477.62","2,468.43",-,-0.02%
21-Jul-17,2472.54,"2,467.40","2,472.54","2,465.06",-,-0.04%
24-Jul-17,2469.91,"2,472.04","2,473.10","2,466.32",-,-0.11%
25-Jul-17,2477.13,"2,477.88","2,481.24","2,474.91",-,0.29%
26-Jul-17,2477.83,"2,479.97","2,481.69","2,474.94",-,0.03%
27-Jul-17,2475.42,"2,482.76","2,484.04","2,459.93",-,-0.10%
28-Jul-17,2472.10,"2,469.12","2,473.53","2,464.66",-,-0.13%
31-Jul-17,2470.30,"2,475.94","2,477.96","2,468.53",-,-0.07%
1-Aug-17,2476.35,"2,477.10","2,478.51","2,471.14",-,0.24%
2-Aug-17,2477.57,"2,480.38","2,480.38","2,466.48",-,0.05%
3-Aug-17,2472.16,"2,476.03","2,476.03","2,468.85",-,-0.22%
4-Aug-17,2476.83,"2,476.88","2,480.00","2,472.08",-,0.19%
7-Aug-17,2480.91,"2,477.14","2,480.95","2,475.88",-,0.16%
8-Aug-17,2474.92,"2,478.35","2,490.87","2,470.32",-,-0.24%
9-Aug-17,2474.02,"2,465.35","2,474.41","2,462.08",-,-0.04%
10-Aug-17,2438.21,"2,465.38","2,465.38","2,437.75",-,-1.45%
11-Aug-17,2441.32,"2,441.04","2,448.09","2,437.85",-,0.13%
14-Aug-17,2465.84,"2,454.96","2,468.22","2,454.96",-,1.00%
15-Aug-17,2464.61,"2,468.66","2,468.90","2,461.61",-,-0.05%
16-Aug-17,2468.11,"2,468.63","2,474.93","2,463.86",-,0.14%
17-Aug-17,2430.01,"2,462.95","2,465.02","2,430.01",-,-1.54%
18-Aug-17,2425.55,"2,427.64","2,440.27","2,420.69",-,-0.18%
21-Aug-17,2428.37,"2,425.50","2,430.58","2,417.35",-,0.12%
22-Aug-17,2452.51,"2,433.75","2,454.77","2,433.67",-,0.99%
23-Aug-17,2444.04,"2,444.88","2,448.91","2,441.42",-,-0.35%
24-Aug-17,2438.97,"2,447.91","2,450.39","2,436.19",-,-0.21%
25-Aug-17,2443.05,"2,444.72","2,453.96","2,442.22",-,0.17%
28-Aug-17,2444.24,"2,447.35","2,449.12","2,439.03",-,0.05%
29-Aug-17,2446.30,"2,431.94","2,449.19","2,428.20",-,0.08%
30-Aug-17,2457.59,"2,446.06","2,460.31","2,443.77",-,0.46%
31-Aug-17,2471.65,"2,462.65","2,475.01","2,462.65",-,0.57%
1-Sep-17,2476.55,"2,474.42","2,480.38","2,473.85",-,0.20%
5-Sep-17,2457.85,"2,470.35","2,471.97","2,446.55",-,-0.76%
6-Sep-17,2465.54,"2,463.83","2,469.64","2,459.20",-,0.31%
7-Sep-17,2465.10,"2,468.06","2,468.62","2,460.29",-,-0.02%
8-Sep-17,2461.43,"2,462.25","2,467.11","2,459.40",-,-0.15%
11-Sep-17,2488.11,"2,474.52","2,488.95","2,474.52",-,1.08%
12-Sep-17,2496.48,"2,491.94","2,496.77","2,490.37",-,0.34%
13-Sep-17,2498.37,"2,493.89","2,498.37","2,492.14",-,0.08%
14-Sep-17,2495.62,"2,494.56","2,498.43","2,491.35",-,-0.11%
15-Sep-17,2500.23,"2,495.67","2,500.23","2,493.16",-,0.18%
18-Sep-17,2503.87,"2,502.51","2,508.32","2,499.92",-,0.15%
19-Sep-17,2506.65,"2,506.29","2,507.84","2,503.19",-,0.11%
20-Sep-17,2508.24,"2,506.84","2,508.85","2,496.67",-,0.06%
21-Sep-17,2500.60,"2,507.16","2,507.16","2,499.00",-,-0.30%
22-Sep-17,2502.22,"2,497.26","2,503.47","2,496.54",-,0.06%
25-Sep-17,2496.66,"2,499.39","2,502.54","2,488.03",-,-0.22%
26-Sep-17,2496.84,"2,501.04","2,503.51","2,495.12",-,0.01%
27-Sep-17,2507.04,"2,503.30","2,511.75","2,495.91",-,0.41%
28-Sep-17,2510.06,"2,503.41","2,510.81","2,502.93",-,0.12%
29-Sep-17,2519.36,"2,509.96","2,519.44","2,507.99",-,0.37%
2-Oct-17,2529.12,"2,521.20","2,529.23","2,520.40",-,0.39%
3-Oct-17,2534.58,"2,530.34","2,535.13","2,528.85",-,0.22%
4-Oct-17,2537.74,"2,533.48","2,540.53","2,531.80",-,0.12%
5-Oct-17,2552.07,"2,540.86","2,552.51","2,540.02",-,0.56%
6-Oct-17,2549.33,"2,547.44","2,549.41","2,543.79",-,-0.11%
9-Oct-17,2544.73,"2,551.39","2,551.82","2,541.60",-,-0.18%
10-Oct-17,2550.64,"2,549.99","2,555.23","2,544.86",-,0.23%
11-Oct-17,2555.24,"2,550.62","2,555.24","2,547.95",-,0.18%
12-Oct-17,2550.93,"2,552.88","2,555.33","2,548.31",-,-0.17%
13-Oct-17,2553.17,"2,555.66","2,557.65","2,552.09",-,0.09%
16-Oct-17,2557.64,"2,555.57","2,559.47","2,552.64",-,0.18%
17-Oct-17,2559.36,"2,557.17","2,559.71","2,554.69",-,0.07%
18-Oct-17,2561.26,"2,562.87","2,564.11","2,559.67",-,0.07%
19-Oct-17,2562.10,"2,553.39","2,562.36","2,547.92",-,0.03%
20-Oct-17,2575.21,"2,567.56","2,575.44","2,567.56",-,0.51%
23-Oct-17,2564.98,"2,578.08","2,578.29","2,564.33",-,-0.40%
24-Oct-17,2569.13,"2,568.66","2,572.18","2,565.58",-,0.16%
25-Oct-17,2557.15,"2,566.52","2,567.40","2,544.00",-,-0.47%
26-Oct-17,2560.40,"2,560.08","2,567.07","2,559.80",-,0.13%
27-Oct-17,2581.07,"2,570.26","2,582.98","2,565.94",-,0.81%
30-Oct-17,2572.83,"2,577.75","2,580.03","2,568.25",-,-0.32%
31-Oct-17,2575.26,"2,575.99","2,578.29","2,572.15",-,0.09%
1-Nov-17,2579.36,"2,583.21","2,588.40","2,574.92",-,0.16%
2-Nov-17,2579.85,"2,579.46","2,581.11","2,566.17",-,0.02%
3-Nov-17,2587.84,"2,581.93","2,588.42","2,576.77",-,0.31%
6-Nov-17,2591.13,"2,587.47","2,593.38","2,585.66",-,0.13%
7-Nov-17,2590.64,"2,592.11","2,597.02","2,584.35",-,-0.02%
8-Nov-17,2594.38,"2,588.71","2,595.47","2,585.02",-,0.14%
9-Nov-17,2584.62,"2,584.00","2,586.50","2,566.33",-,-0.38%
10-Nov-17,2582.30,"2,580.18","2,583.81","2,575.57",-,-0.09%
13-Nov-17,2584.84,"2,576.53","2,587.66","2,574.48",-,0.10%
14-Nov-17,2578.87,"2,577.75","2,579.66","2,566.56",-,-0.23%
15-Nov-17,2564.62,"2,569.45","2,572.84","2,557.45",-,-0.55%
16-Nov-17,2585.64,"2,572.95","2,590.09","2,572.95",-,0.82%
17-Nov-17,2578.85,"2,582.94","2,583.96","2,577.62",-,-0.26%
20-Nov-17,2582.14,"2,579.49","2,584.64","2,578.24",-,0.13%
21-Nov-17,2599.03,"2,589.17","2,601.19","2,589.17",-,0.65%
22-Nov-17,2597.08,"2,600.31","2,600.94","2,595.23",-,-0.08%
24-Nov-17,2602.42,"2,600.42","2,604.21","2,600.42",-,0.21%
27-Nov-17,2601.42,"2,602.66","2,606.41","2,598.87",-,-0.04%
28-Nov-17,2627.04,"2,605.94","2,627.69","2,605.44",-,0.98%
29-Nov-17,2626.07,"2,627.82","2,634.89","2,620.32",-,-0.04%
30-Nov-17,2647.58,"2,633.93","2,657.74","2,633.93",-,0.82%
1-Dec-17,2642.22,"2,645.10","2,650.62","2,605.52",-,-0.20%
4-Dec-17,2639.44,"2,657.19","2,665.19","2,639.03",-,-0.11%
5-Dec-17,2629.57,"2,639.78","2,648.72","2,627.73",-,-0.37%
6-Dec-17,2629.27,"2,626.24","2,634.41","2,624.75",-,-0.01%
7-Dec-17,2636.98,"2,628.38","2,640.99","2,626.53",-,0.29%
8-Dec-17,2651.50,"2,646.21","2,651.65","2,644.10",-,0.55%
11-Dec-17,2659.99,"2,652.19","2,660.33","2,651.47",-,0.32%
12-Dec-17,2664.11,"2,661.73","2,669.72","2,659.78",-,0.15%
13-Dec-17,2662.85,"2,667.59","2,671.88","2,662.85",-,-0.05%
14-Dec-17,2652.01,"2,665.87","2,668.09","2,652.01",-,-0.41%
15-Dec-17,2675.81,"2,660.63","2,679.63","2,659.14",-,0.90%
18-Dec-17,2690.16,"2,685.92","2,694.97","2,685.92",-,0.54%
19-Dec-17,2681.47,"2,692.71","2,694.44","2,680.74",-,-0.32%
20-Dec-17,2679.25,"2,688.18","2,691.01","2,676.11",-,-0.08%
21-Dec-17,2684.57,"2,683.02","2,692.64","2,682.40",-,0.20%
22-Dec-17,2683.34,"2,684.22","2,685.35","2,678.13",-,-0.05%
26-Dec-17,2680.50,"2,679.09","2,682.74","2,677.96",-,-0.11%
27-Dec-17,2682.62,"2,682.10","2,685.64","2,678.91",-,0.08%
28-Dec-17,2687.54,"2,686.10","2,687.66","2,682.69",-,0.18%
29-Dec-17,2673.61,"2,689.15","2,692.12","2,673.61",-,-0.52%
2-Jan-18,2695.81,"2,683.73","2,695.89","2,682.36",-,0.83%
3-Jan-18,2713.06,"2,697.85","2,714.37","2,697.77",-,0.64%
4-Jan-18,2723.99,"2,719.31","2,729.29","2,719.07",-,0.40%
5-Jan-18,2743.15,"2,731.33","2,743.45","2,727.92",-,0.70%
8-Jan-18,2747.71,"2,742.67","2,748.51","2,737.60",-,0.17%
9-Jan-18,2751.29,"2,751.15","2,759.14","2,747.86",-,0.13%
10-Jan-18,2748.23,"2,745.55","2,750.80","2,736.06",-,-0.11%
11-Jan-18,2767.56,"2,752.97","2,767.56","2,752.78",-,0.70%
12-Jan-18,2786.24,"2,770.18","2,787.85","2,769.64",-,0.67%
16-Jan-18,2776.42,"2,798.96","2,807.54","2,768.64",-,-0.35%
17-Jan-18,2802.56,"2,784.99","2,807.04","2,778.38",-,0.94%
18-Jan-18,2798.03,"2,802.40","2,805.83","2,792.56",-,-0.16%
19-Jan-18,2810.30,"2,802.60","2,810.33","2,798.08",-,0.44%
22-Jan-18,2832.97,"2,809.16","2,833.03","2,808.12",-,0.81%
23-Jan-18,2839.13,"2,835.05","2,842.24","2,830.59",-,0.22%
24-Jan-18,2837.54,"2,845.42","2,852.97","2,824.81",-,-0.06%
25-Jan-18,2839.25,"2,846.24","2,848.56","2,830.94",-,0.06%
26-Jan-18,2872.87,"2,847.48","2,872.87","2,846.18",-,1.18%
29-Jan-18,2853.53,"2,867.23","2,870.62","2,851.48",-,-0.67%
30-Jan-18,2822.43,"2,832.74","2,837.75","2,818.27",-,-1.09%
31-Jan-18,2823.81,"2,832.41","2,839.26","2,813.04",-,0.05%
1-Feb-18,2821.98,"2,816.45","2,835.96","2,812.70",-,-0.06%
2-Feb-18,2762.13,"2,808.92","2,808.92","2,759.97",-,-2.12%
5-Feb-18,2648.94,"2,741.06","2,763.39","2,638.17",-,-4.10%
6-Feb-18,2695.14,"2,614.78","2,701.04","2,593.07",-,1.74%
7-Feb-18,2681.66,"2,690.95","2,727.67","2,681.33",-,-0.50%
8-Feb-18,2581.00,"2,685.01","2,685.27","2,580.56",-,-3.75%
9-Feb-18,2619.55,"2,601.78","2,638.67","2,532.69",-,1.49%
12-Feb-18,2656.00,"2,636.75","2,672.61","2,622.45",-,1.39%
13-Feb-18,2662.94,"2,646.27","2,668.84","2,637.08",-,0.26%
14-Feb-18,2698.63,"2,651.21","2,702.10","2,648.87",-,1.34%
15-Feb-18,2731.20,"2,713.46","2,731.51","2,689.82",-,1.21%
16-Feb-18,2732.22,"2,727.14","2,754.42","2,725.11",-,0.04%
20-Feb-18,2716.26,"2,722.99","2,737.60","2,706.76",-,-0.58%
21-Feb-18,2701.33,"2,720.53","2,747.75","2,701.29",-,-0.55%
22-Feb-18,2703.96,"2,710.42","2,731.26","2,697.77",-,0.10%
23-Feb-18,2747.30,"2,715.80","2,747.76","2,713.74",-,1.60%
26-Feb-18,2779.60,"2,757.37","2,780.64","2,753.78",-,1.18%
27-Feb-18,2744.28,"2,780.45","2,789.15","2,744.22",-,-1.27%
28-Feb-18,2713.83,"2,753.78","2,761.52","2,713.54",-,-1.11%
1-Mar-18,2677.67,"2,715.22","2,730.89","2,659.65",-,-1.33%
2-Mar-18,2691.25,"2,658.89","2,696.25","2,647.32",-,0.51%
5-Mar-18,2720.94,"2,681.06","2,728.09","2,675.75",-,1.10%
6-Mar-18,2728.12,"2,730.18","2,732.08","2,711.26",-,0.26%
7-Mar-18,2726.80,"2,710.18","2,730.60","2,701.74",-,-0.05%
8-Mar-18,2738.97,"2,732.75","2,740.45","2,722.65",-,0.45%
9-Mar-18,2786.57,"2,752.91","2,786.57","2,751.54",-,1.74%
12-Mar-18,2783.02,"2,790.54","2,796.98","2,779.26",-,-0.13%
13-Mar-18,2765.31,"2,792.31","2,801.90","2,758.68",-,-0.64%
14-Mar-18,2749.48,"2,774.06","2,777.11","2,744.38",-,-0.57%
15-Mar-18,2747.33,"2,754.27","2,763.03","2,741.47",-,-0.08%
16-Mar-18,2752.01,"2,750.57","2,761.85","2,749.97",-,0.17%
19-Mar-18,2712.92,"2,741.38","2,741.38","2,694.59",-,-1.42%
20-Mar-18,2716.94,"2,715.05","2,724.22","2,710.05",-,0.15%
21-Mar-18,2711.93,"2,714.99","2,739.14","2,709.79",-,-0.18%
22-Mar-18,2643.69,"2,691.36","2,695.68","2,641.59",-,-2.52%
23-Mar-18,2588.26,"2,646.71","2,657.67","2,585.89",-,-2.10%
26-Mar-18,2658.55,"2,619.35","2,661.36","2,601.81",-,2.72%
27-Mar-18,2612.62,"2,667.57","2,674.78","2,596.12",-,-1.73%
28-Mar-18,2605.00,"2,611.30","2,632.65","2,593.06",-,-0.29%
29-Mar-18,2640.87,"2,614.41","2,659.07","2,609.72",-,1.38%
2-Apr-18,2581.88,"2,633.45","2,638.30","2,553.80",-,-2.23%
3-Apr-18,2614.45,"2,592.17","2,619.14","2,575.49",-,1.26%
4-Apr-18,2644.69,"2,584.04","2,649.86","2,573.61",-,1.16%
5-Apr-18,2662.84,"2,657.36","2,672.08","2,649.58",-,0.69%
6-Apr-18,2604.47,"2,645.82","2,656.88","2,586.27",-,-2.19%
9-Apr-18,2613.16,"2,617.18","2,653.55","2,610.79",-,0.33%
10-Apr-18,2656.87,"2,638.41","2,665.45","2,635.78",-,1.67%
11-Apr-18,2642.19,"2,643.89","2,661.43","2,639.25",-,-0.55%
12-Apr-18,2663.99,"2,653.83","2,674.72","2,653.83",-,0.83%
13-Apr-18,2656.30,"2,676.90","2,680.26","2,645.05",-,-0.29%
16-Apr-18,2677.84,"2,670.10","2,686.49","2,665.16",-,0.81%
17-Apr-18,2706.39,"2,692.74","2,713.34","2,692.05",-,1.07%
18-Apr-18,2708.64,"2,710.11","2,717.49","2,703.63",-,0.08%
19-Apr-18,2693.13,"2,701.16","2,702.84","2,681.90",-,-0.57%
20-Apr-18,2670.14,"2,692.56","2,693.94","2,660.61",-,-0.85%
23-Apr-18,2670.29,"2,675.40","2,682.86","2,657.99",-,0.01%
24-Apr-18,2634.56,"2,680.80","2,683.55","2,617.32",-,-1.34%
25-Apr-18,2639.40,"2,634.92","2,645.30","2,612.67",-,0.18%
26-Apr-18,2666.94,"2,651.65","2,676.48","2,647.16",-,1.04%
27-Apr-18,2669.91,"2,675.47","2,677.35","2,659.01",-,0.11%
30-Apr-18,2648.05,"2,675.05","2,682.92","2,648.04",-,-0.82%
1-May-18,2654.80,"2,643.64","2,655.27","2,625.41",-,0.25%
2-May-18,2635.67,"2,654.24","2,660.87","2,631.70",-,-0.72%
3-May-18,2629.73,"2,628.08","2,637.14","2,594.62",-,-0.23%
4-May-18,2663.42,"2,621.45","2,670.93","2,615.32",-,1.28%
7-May-18,2672.63,"2,669.36","2,683.35","2,664.70",-,0.35%
8-May-18,2671.92,"2,670.26","2,676.34","2,655.20",-,-0.03%
9-May-18,2697.79,"2,678.12","2,701.27","2,674.14",-,0.97%
10-May-18,2723.07,"2,705.02","2,726.11","2,704.54",-,0.94%
11-May-18,2727.72,"2,722.70","2,732.86","2,717.45",-,0.17%
14-May-18,2730.13,"2,733.37","2,742.10","2,725.47",-,0.09%
15-May-18,2711.45,"2,718.59","2,718.59","2,701.91",-,-0.68%
16-May-18,2722.46,"2,712.62","2,727.76","2,712.17",-,0.41%
17-May-18,2720.13,"2,719.71","2,731.96","2,711.36",-,-0.09%
18-May-18,2712.97,"2,717.35","2,719.50","2,709.18",-,-0.26%
21-May-18,2733.01,"2,725.95","2,739.19","2,725.70",-,0.74%
22-May-18,2724.44,"2,738.34","2,742.24","2,721.88",-,-0.31%
23-May-18,2733.29,"2,713.98","2,733.33","2,709.54",-,0.32%
24-May-18,2727.76,"2,730.94","2,731.97","2,707.38",-,-0.20%
25-May-18,2721.33,"2,723.60","2,727.36","2,714.99",-,-0.24%
29-May-18,2689.86,"2,705.11","2,710.67","2,676.81",-,-1.16%
30-May-18,2724.01,"2,702.43","2,729.34","2,702.43",-,1.27%
31-May-18,2705.27,"2,720.98","2,722.50","2,700.68",-,-0.69%
1-Jun-18,2734.62,"2,718.70","2,736.93","2,718.70",-,1.08%
4-Jun-18,2746.87,"2,741.67","2,749.16","2,740.54",-,0.45%
5-Jun-18,2748.80,"2,748.46","2,752.61","2,739.51",-,0.07%
6-Jun-18,2772.35,"2,753.25","2,772.39","2,748.46",-,0.86%
7-Jun-18,2770.37,"2,774.84","2,779.90","2,760.16",-,-0.07%
8-Jun-18,2779.03,"2,765.84","2,779.39","2,763.59",-,0.31%
11-Jun-18,2782.00,"2,780.18","2,790.21","2,780.17",-,0.11%
12-Jun-18,2786.85,"2,785.60","2,789.80","2,778.78",-,0.17%
13-Jun-18,2775.63,"2,787.94","2,791.47","2,774.65",-,-0.40%
14-Jun-18,2782.49,"2,783.21","2,789.06","2,776.52",-,0.25%
15-Jun-18,2779.66,"2,777.78","2,782.81","2,761.73",-,-0.10%
18-Jun-18,2773.75,"2,765.79","2,774.99","2,757.12",-,-0.21%
19-Jun-18,2762.59,"2,752.01","2,765.05","2,743.19",-,-0.40%
20-Jun-18,2767.32,"2,769.73","2,774.86","2,763.91",-,0.17%
21-Jun-18,2749.76,"2,769.28","2,769.28","2,744.39",-,-0.63%
22-Jun-18,2754.88,"2,760.79","2,764.17","2,752.68",-,0.19%
25-Jun-18,2717.07,"2,742.94","2,742.94","2,698.67",-,-1.37%
26-Jun-18,2723.06,"2,722.12","2,732.91","2,715.60",-,0.22%
27-Jun-18,2699.63,"2,728.45","2,746.09","2,699.38",-,-0.86%
28-Jun-18,2716.31,"2,698.69","2,724.34","2,691.99",-,0.62%
29-Jun-18,2718.37,"2,727.13","2,743.26","2,718.03",-,0.08%
2-Jul-18,2726.71,"2,704.95","2,727.26","2,698.95",-,0.31%
3-Jul-18,2713.22,"2,733.27","2,736.58","2,711.16",-,-0.49%
5-Jul-18,2736.61,"2,724.19","2,737.83","2,716.02",-,0.86%
6-Jul-18,2759.82,"2,737.68","2,764.41","2,733.52",-,0.85%
9-Jul-18,2784.17,"2,768.51","2,784.65","2,768.51",-,0.88%
10-Jul-18,2793.84,"2,788.56","2,795.58","2,786.24",-,0.35%
11-Jul-18,2774.02,"2,779.82","2,785.91","2,770.77",-,-0.71%
12-Jul-18,2798.29,"2,783.14","2,799.22","2,781.53",-,0.87%
13-Jul-18,2801.31,"2,796.93","2,804.53","2,791.69",-,0.11%
16-Jul-18,2798.43,"2,801.43","2,803.71","2,793.39",-,-0.10%
17-Jul-18,2809.55,"2,789.34","2,814.19","2,789.24",-,0.40%
18-Jul-18,2815.62,"2,811.35","2,816.76","2,805.89",-,0.22%
19-Jul-18,2804.49,"2,809.37","2,812.05","2,799.77",-,-0.40%
